table_name,field_name,language,translation,record_id,field_value
stops,stop_desc,es,SeaTac/Airport a Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,zh-Hans,SeaTac/Airport 到 Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,ar,SeaTac/Airport إلى Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,bs,SeaTac/Airport do Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,hr,SeaTac/Airport do Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,nl,SeaTac/Airport naar Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,fr,SeaTac/Airport vers Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,de,SeaTac/Airport nach Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,it,SeaTac/Airport a Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,ko,SeaTac/Airport에서 Lynnwood 방향,,SeaTac/Airport to Lynnwood
stops,stop_desc,fa,SeaTac/Airport به Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,ru,SeaTac/Airport до Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,sr,SeaTac/Airport до Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,tl,SeaTac/Airport papunta Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,vi,SeaTac/Airport đến Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,cy,SeaTac/Airport i Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,sw,SeaTac/Airport kwenda Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,pt-PT,SeaTac/Airport para Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,af,SeaTac/Airport na Lynnwood,,SeaTac/Airport to Lynnwood
stops,stop_desc,es,Shoreline North a Federal Way,,Shoreline North to Federal Way
stops,stop_desc,zh-Hans,Shoreline North 到 Federal Way,,Shoreline North to Federal Way
stops,stop_desc,ar,Shoreline North إلى Federal Way,,Shoreline North to Federal Way
stops,stop_desc,bs,Shoreline North do Federal Way,,Shoreline North to Federal Way
stops,stop_desc,hr,Shoreline North do Federal Way,,Shoreline North to Federal Way
stops,stop_desc,nl,Shoreline North naar Federal Way,,Shoreline North to Federal Way
stops,stop_desc,fr,Shoreline North vers Federal Way,,Shoreline North to Federal Way
stops,stop_desc,de,Shoreline North nach Federal Way,,Shoreline North to Federal Way
stops,stop_desc,it,Shoreline North a Federal Way,,Shoreline North to Federal Way
stops,stop_desc,ko,Shoreline North에서 Federal Way 방향,,Shoreline North to Federal Way
stops,stop_desc,fa,Shoreline North به Federal Way,,Shoreline North to Federal Way
stops,stop_desc,ru,Shoreline North до Federal Way,,Shoreline North to Federal Way
stops,stop_desc,sr,Shoreline North до Federal Way,,Shoreline North to Federal Way
stops,stop_desc,tl,Shoreline North papunta Federal Way,,Shoreline North to Federal Way
stops,stop_desc,vi,Shoreline North đến Federal Way,,Shoreline North to Federal Way
stops,stop_desc,cy,Shoreline North i Federal Way,,Shoreline North to Federal Way
stops,stop_desc,sw,Shoreline North kwenda Federal Way,,Shoreline North to Federal Way
stops,stop_desc,pt-PT,Shoreline North para Federal Way,,Shoreline North to Federal Way
stops,stop_desc,af,Shoreline North na Federal Way,,Shoreline North to Federal Way
stops,stop_desc,es,Shoreline North a Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,zh-Hans,Shoreline North 到 Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,ar,Shoreline North إلى Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,bs,Shoreline North do Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,hr,Shoreline North do Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,nl,Shoreline North naar Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,fr,Shoreline North vers Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,de,Shoreline North nach Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,it,Shoreline North a Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,ko,Shoreline North에서 Lynnwood 방향,,Shoreline North to Lynnwood
stops,stop_desc,fa,Shoreline North به Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,ru,Shoreline North до Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,sr,Shoreline North до Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,tl,Shoreline North papunta Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,vi,Shoreline North đến Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,cy,Shoreline North i Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,sw,Shoreline North kwenda Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,pt-PT,Shoreline North para Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,af,Shoreline North na Lynnwood,,Shoreline North to Lynnwood
stops,stop_desc,es,Shoreline South a Federal Way,,Shoreline South to Federal Way
stops,stop_desc,zh-Hans,Shoreline South 到 Federal Way,,Shoreline South to Federal Way
stops,stop_desc,ar,Shoreline South إلى Federal Way,,Shoreline South to Federal Way
stops,stop_desc,bs,Shoreline South do Federal Way,,Shoreline South to Federal Way
stops,stop_desc,hr,Shoreline South do Federal Way,,Shoreline South to Federal Way
stops,stop_desc,nl,Shoreline South naar Federal Way,,Shoreline South to Federal Way
stops,stop_desc,fr,Shoreline South vers Federal Way,,Shoreline South to Federal Way
stops,stop_desc,de,Shoreline South nach Federal Way,,Shoreline South to Federal Way
stops,stop_desc,it,Shoreline South a Federal Way,,Shoreline South to Federal Way
stops,stop_desc,ko,Shoreline South에서 Federal Way 방향,,Shoreline South to Federal Way
stops,stop_desc,fa,Shoreline South به Federal Way,,Shoreline South to Federal Way
stops,stop_desc,ru,Shoreline South до Federal Way,,Shoreline South to Federal Way
stops,stop_desc,sr,Shoreline South до Federal Way,,Shoreline South to Federal Way
stops,stop_desc,tl,Shoreline South papunta Federal Way,,Shoreline South to Federal Way
stops,stop_desc,vi,Shoreline South đến Federal Way,,Shoreline South to Federal Way
stops,stop_desc,cy,Shoreline South i Federal Way,,Shoreline South to Federal Way
stops,stop_desc,sw,Shoreline South kwenda Federal Way,,Shoreline South to Federal Way
stops,stop_desc,pt-PT,Shoreline South para Federal Way,,Shoreline South to Federal Way
stops,stop_desc,af,Shoreline South na Federal Way,,Shoreline South to Federal Way
stops,stop_desc,es,Shoreline South a Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,zh-Hans,Shoreline South 到 Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,ar,Shoreline South إلى Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,bs,Shoreline South do Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,hr,Shoreline South do Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,nl,Shoreline South naar Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,fr,Shoreline South vers Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,de,Shoreline South nach Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,it,Shoreline South a Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,ko,Shoreline South에서 Lynnwood 방향,,Shoreline South to Lynnwood
stops,stop_desc,fa,Shoreline South به Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,ru,Shoreline South до Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,sr,Shoreline South до Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,tl,Shoreline South papunta Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,vi,Shoreline South đến Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,cy,Shoreline South i Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,sw,Shoreline South kwenda Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,pt-PT,Shoreline South para Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,af,Shoreline South na Lynnwood,,Shoreline South to Lynnwood
stops,stop_desc,es,South Bellevue a/desde Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,zh-Hans,South Bellevue 往返 Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,ar,South Bellevue إلى/من Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,bs,South Bellevue do/od Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,hr,South Bellevue do/od Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,nl,South Bellevue van/naar Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,fr,South Bellevue depuis/vers Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,de,South Bellevue von/nach Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,it,South Bellevue a/da Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,ko,South Bellevue - Downtown Redmond 왕복,,South Bellevue to/from Downtown Redmond
stops,stop_desc,fa,South Bellevue به/از Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,ru,South Bellevue до/от Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,sr,South Bellevue до/од Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,tl,South Bellevue papunta/mula sa Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,vi,South Bellevue đến/từ Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,cy,South Bellevue i/o Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,sw,South Bellevue kwenda/kutoka Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,pt-PT,South Bellevue para/de Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,af,South Bellevue na/van Downtown Redmond,,South Bellevue to/from Downtown Redmond
stops,stop_desc,es,Spring District a Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,zh-Hans,Spring District 到 Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,ar,Spring District إلى Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,bs,Spring District do Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,hr,Spring District do Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,nl,Spring District naar Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,fr,Spring District vers Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,de,Spring District nach Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,it,Spring District a Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,ko,Spring District에서 Downtown Redmond 방향,,Spring District to Downtown Redmond
stops,stop_desc,fa,Spring District به Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,ru,Spring District до Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,sr,Spring District до Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,tl,Spring District papunta Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,vi,Spring District đến Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,cy,Spring District i Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,sw,Spring District kwenda Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,pt-PT,Spring District para Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,af,Spring District na Downtown Redmond,,Spring District to Downtown Redmond
stops,stop_desc,es,Spring District a South Bellevue,,Spring District to South Bellevue
stops,stop_desc,zh-Hans,Spring District 到 South Bellevue,,Spring District to South Bellevue
stops,stop_desc,ar,Spring District إلى South Bellevue,,Spring District to South Bellevue
stops,stop_desc,bs,Spring District do South Bellevue,,Spring District to South Bellevue
stops,stop_desc,hr,Spring District do South Bellevue,,Spring District to South Bellevue
stops,stop_desc,nl,Spring District naar South Bellevue,,Spring District to South Bellevue
stops,stop_desc,fr,Spring District vers South Bellevue,,Spring District to South Bellevue
stops,stop_desc,de,Spring District nach South Bellevue,,Spring District to South Bellevue
stops,stop_desc,it,Spring District a South Bellevue,,Spring District to South Bellevue
stops,stop_desc,ko,Spring District에서 South Bellevue 방향,,Spring District to South Bellevue
stops,stop_desc,fa,Spring District به South Bellevue,,Spring District to South Bellevue
stops,stop_desc,ru,Spring District до South Bellevue,,Spring District to South Bellevue
stops,stop_desc,sr,Spring District до South Bellevue,,Spring District to South Bellevue
stops,stop_desc,tl,Spring District papunta South Bellevue,,Spring District to South Bellevue
stops,stop_desc,vi,Spring District đến South Bellevue,,Spring District to South Bellevue
stops,stop_desc,cy,Spring District i South Bellevue,,Spring District to South Bellevue
stops,stop_desc,sw,Spring District kwenda South Bellevue,,Spring District to South Bellevue
stops,stop_desc,pt-PT,Spring District para South Bellevue,,Spring District to South Bellevue
stops,stop_desc,af,Spring District na South Bellevue,,Spring District to South Bellevue
stops,stop_desc,es,St Joseph a/desde Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,zh-Hans,St Joseph 往返 Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,ar,St Joseph إلى/من Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,bs,St Joseph do/od Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,hr,St Joseph do/od Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,nl,St Joseph van/naar Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,fr,St Joseph depuis/vers Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,de,St Joseph von/nach Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,it,St Joseph a/da Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,ko,St Joseph - Tacoma Dome 왕복,,St Joseph to/from Tacoma Dome
stops,stop_desc,fa,St Joseph به/از Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,ru,St Joseph до/от Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,sr,St Joseph до/од Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,tl,St Joseph papunta/mula sa Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,vi,St Joseph đến/từ Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,cy,St Joseph i/o Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,sw,St Joseph kwenda/kutoka Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,pt-PT,St Joseph para/de Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,af,St Joseph na/van Tacoma Dome,,St Joseph to/from Tacoma Dome
stops,stop_desc,es,Stadium District a St Joseph,,Stadium District to St Joseph
stops,stop_desc,zh-Hans,Stadium District 到 St Joseph,,Stadium District to St Joseph
stops,stop_desc,ar,Stadium District إلى St Joseph,,Stadium District to St Joseph
stops,stop_desc,bs,Stadium District do St Joseph,,Stadium District to St Joseph
stops,stop_desc,hr,Stadium District do St Joseph,,Stadium District to St Joseph
stops,stop_desc,nl,Stadium District naar St Joseph,,Stadium District to St Joseph
stops,stop_desc,fr,Stadium District vers St Joseph,,Stadium District to St Joseph
stops,stop_desc,de,Stadium District nach St Joseph,,Stadium District to St Joseph
stops,stop_desc,it,Stadium District a St Joseph,,Stadium District to St Joseph
stops,stop_desc,ko,Stadium District에서 St Joseph 방향,,Stadium District to St Joseph
stops,stop_desc,fa,Stadium District به St Joseph,,Stadium District to St Joseph
stops,stop_desc,ru,Stadium District до St Joseph,,Stadium District to St Joseph
stops,stop_desc,sr,Stadium District до St Joseph,,Stadium District to St Joseph
stops,stop_desc,tl,Stadium District papunta St Joseph,,Stadium District to St Joseph
stops,stop_desc,vi,Stadium District đến St Joseph,,Stadium District to St Joseph
stops,stop_desc,cy,Stadium District i St Joseph,,Stadium District to St Joseph
stops,stop_desc,sw,Stadium District kwenda St Joseph,,Stadium District to St Joseph
stops,stop_desc,pt-PT,Stadium District para St Joseph,,Stadium District to St Joseph
stops,stop_desc,af,Stadium District na St Joseph,,Stadium District to St Joseph
stops,stop_desc,es,Stadium District a Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,zh-Hans,Stadium District 到 Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,ar,Stadium District إلى Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,bs,Stadium District do Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,hr,Stadium District do Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,nl,Stadium District naar Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,fr,Stadium District vers Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,de,Stadium District nach Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,it,Stadium District a Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,ko,Stadium District에서 Tacoma Dome 방향,,Stadium District to Tacoma Dome
stops,stop_desc,fa,Stadium District به Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,ru,Stadium District до Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,sr,Stadium District до Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,tl,Stadium District papunta Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,vi,Stadium District đến Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,cy,Stadium District i Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,sw,Stadium District kwenda Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,pt-PT,Stadium District para Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,af,Stadium District na Tacoma Dome,,Stadium District to Tacoma Dome
stops,stop_desc,es,Stadium a Federal Way,,Stadium to Federal Way
stops,stop_desc,zh-Hans,Stadium 到 Federal Way,,Stadium to Federal Way
stops,stop_desc,ar,Stadium إلى Federal Way,,Stadium to Federal Way
stops,stop_desc,bs,Stadium do Federal Way,,Stadium to Federal Way
stops,stop_desc,hr,Stadium do Federal Way,,Stadium to Federal Way
stops,stop_desc,nl,Stadium naar Federal Way,,Stadium to Federal Way
stops,stop_desc,fr,Stadium vers Federal Way,,Stadium to Federal Way
stops,stop_desc,de,Stadium nach Federal Way,,Stadium to Federal Way
stops,stop_desc,it,Stadium a Federal Way,,Stadium to Federal Way
stops,stop_desc,ko,Stadium에서 Federal Way 방향,,Stadium to Federal Way
stops,stop_desc,fa,Stadium به Federal Way,,Stadium to Federal Way
stops,stop_desc,ru,Stadium до Federal Way,,Stadium to Federal Way
stops,stop_desc,sr,Stadium до Federal Way,,Stadium to Federal Way
stops,stop_desc,tl,Stadium papunta Federal Way,,Stadium to Federal Way
stops,stop_desc,vi,Stadium đến Federal Way,,Stadium to Federal Way
stops,stop_desc,cy,Stadium i Federal Way,,Stadium to Federal Way
stops,stop_desc,sw,Stadium kwenda Federal Way,,Stadium to Federal Way
stops,stop_desc,pt-PT,Stadium para Federal Way,,Stadium to Federal Way
stops,stop_desc,af,Stadium na Federal Way,,Stadium to Federal Way
stops,stop_desc,es,Stadium a Lynnwood,,Stadium to Lynnwood
stops,stop_desc,zh-Hans,Stadium 到 Lynnwood,,Stadium to Lynnwood
stops,stop_desc,ar,Stadium إلى Lynnwood,,Stadium to Lynnwood
stops,stop_desc,bs,Stadium do Lynnwood,,Stadium to Lynnwood
stops,stop_desc,hr,Stadium do Lynnwood,,Stadium to Lynnwood
stops,stop_desc,nl,Stadium naar Lynnwood,,Stadium to Lynnwood
stops,stop_desc,fr,Stadium vers Lynnwood,,Stadium to Lynnwood
stops,stop_desc,de,Stadium nach Lynnwood,,Stadium to Lynnwood
stops,stop_desc,it,Stadium a Lynnwood,,Stadium to Lynnwood
stops,stop_desc,ko,Stadium에서 Lynnwood 방향,,Stadium to Lynnwood
stops,stop_desc,fa,Stadium به Lynnwood,,Stadium to Lynnwood
stops,stop_desc,ru,Stadium до Lynnwood,,Stadium to Lynnwood
stops,stop_desc,sr,Stadium до Lynnwood,,Stadium to Lynnwood
stops,stop_desc,tl,Stadium papunta Lynnwood,,Stadium to Lynnwood
stops,stop_desc,vi,Stadium đến Lynnwood,,Stadium to Lynnwood
stops,stop_desc,cy,Stadium i Lynnwood,,Stadium to Lynnwood
stops,stop_desc,sw,Stadium kwenda Lynnwood,,Stadium to Lynnwood
stops,stop_desc,pt-PT,Stadium para Lynnwood,,Stadium to Lynnwood
stops,stop_desc,af,Stadium na Lynnwood,,Stadium to Lynnwood
stops,stop_desc,es,Star Lake a Federal Way,,Star Lake to Federal Way
stops,stop_desc,zh-Hans,Star Lake 到 Federal Way,,Star Lake to Federal Way
stops,stop_desc,ar,Star Lake إلى Federal Way,,Star Lake to Federal Way
stops,stop_desc,bs,Star Lake do Federal Way,,Star Lake to Federal Way
stops,stop_desc,hr,Star Lake do Federal Way,,Star Lake to Federal Way
stops,stop_desc,nl,Star Lake naar Federal Way,,Star Lake to Federal Way
stops,stop_desc,fr,Star Lake vers Federal Way,,Star Lake to Federal Way
stops,stop_desc,de,Star Lake nach Federal Way,,Star Lake to Federal Way
stops,stop_desc,it,Star Lake a Federal Way,,Star Lake to Federal Way
stops,stop_desc,ko,Star Lake에서 Federal Way 방향,,Star Lake to Federal Way
stops,stop_desc,fa,Star Lake به Federal Way,,Star Lake to Federal Way
stops,stop_desc,ru,Star Lake до Federal Way,,Star Lake to Federal Way
stops,stop_desc,sr,Star Lake до Federal Way,,Star Lake to Federal Way
stops,stop_desc,tl,Star Lake papunta Federal Way,,Star Lake to Federal Way
stops,stop_desc,vi,Star Lake đến Federal Way,,Star Lake to Federal Way
stops,stop_desc,cy,Star Lake i Federal Way,,Star Lake to Federal Way
stops,stop_desc,sw,Star Lake kwenda Federal Way,,Star Lake to Federal Way
stops,stop_desc,pt-PT,Star Lake para Federal Way,,Star Lake to Federal Way
stops,stop_desc,af,Star Lake na Federal Way,,Star Lake to Federal Way
stops,stop_desc,es,Star Lake a Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,zh-Hans,Star Lake 到 Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,ar,Star Lake إلى Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,bs,Star Lake do Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,hr,Star Lake do Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,nl,Star Lake naar Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,fr,Star Lake vers Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,de,Star Lake nach Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,it,Star Lake a Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,ko,Star Lake에서 Lynnwood 방향,,Star Lake to Lynnwood
stops,stop_desc,fa,Star Lake به Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,ru,Star Lake до Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,sr,Star Lake до Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,tl,Star Lake papunta Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,vi,Star Lake đến Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,cy,Star Lake i Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,sw,Star Lake kwenda Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,pt-PT,Star Lake para Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,af,Star Lake na Lynnwood,,Star Lake to Lynnwood
stops,stop_desc,es,Symphony a Federal Way,,Symphony to Federal Way
stops,stop_desc,zh-Hans,Symphony 到 Federal Way,,Symphony to Federal Way
stops,stop_desc,ar,Symphony إلى Federal Way,,Symphony to Federal Way
stops,stop_desc,bs,Symphony do Federal Way,,Symphony to Federal Way
stops,stop_desc,hr,Symphony do Federal Way,,Symphony to Federal Way
stops,stop_desc,nl,Symphony naar Federal Way,,Symphony to Federal Way
stops,stop_desc,fr,Symphony vers Federal Way,,Symphony to Federal Way
stops,stop_desc,de,Symphony nach Federal Way,,Symphony to Federal Way
stops,stop_desc,it,Symphony a Federal Way,,Symphony to Federal Way
stops,stop_desc,ko,Symphony에서 Federal Way 방향,,Symphony to Federal Way
stops,stop_desc,fa,Symphony به Federal Way,,Symphony to Federal Way
stops,stop_desc,ru,Symphony до Federal Way,,Symphony to Federal Way
stops,stop_desc,sr,Symphony до Federal Way,,Symphony to Federal Way
stops,stop_desc,tl,Symphony papunta Federal Way,,Symphony to Federal Way
stops,stop_desc,vi,Symphony đến Federal Way,,Symphony to Federal Way
stops,stop_desc,cy,Symphony i Federal Way,,Symphony to Federal Way
stops,stop_desc,sw,Symphony kwenda Federal Way,,Symphony to Federal Way
stops,stop_desc,pt-PT,Symphony para Federal Way,,Symphony to Federal Way
stops,stop_desc,af,Symphony na Federal Way,,Symphony to Federal Way
stops,stop_desc,es,Symphony a Lynnwood,,Symphony to Lynnwood
stops,stop_desc,zh-Hans,Symphony 到 Lynnwood,,Symphony to Lynnwood
stops,stop_desc,ar,Symphony إلى Lynnwood,,Symphony to Lynnwood
stops,stop_desc,bs,Symphony do Lynnwood,,Symphony to Lynnwood
stops,stop_desc,hr,Symphony do Lynnwood,,Symphony to Lynnwood
stops,stop_desc,nl,Symphony naar Lynnwood,,Symphony to Lynnwood
stops,stop_desc,fr,Symphony vers Lynnwood,,Symphony to Lynnwood
stops,stop_desc,de,Symphony nach Lynnwood,,Symphony to Lynnwood
stops,stop_desc,it,Symphony a Lynnwood,,Symphony to Lynnwood
stops,stop_desc,ko,Symphony에서 Lynnwood 방향,,Symphony to Lynnwood
stops,stop_desc,fa,Symphony به Lynnwood,,Symphony to Lynnwood
stops,stop_desc,ru,Symphony до Lynnwood,,Symphony to Lynnwood
stops,stop_desc,sr,Symphony до Lynnwood,,Symphony to Lynnwood
stops,stop_desc,tl,Symphony papunta Lynnwood,,Symphony to Lynnwood
stops,stop_desc,vi,Symphony đến Lynnwood,,Symphony to Lynnwood
stops,stop_desc,cy,Symphony i Lynnwood,,Symphony to Lynnwood
stops,stop_desc,sw,Symphony kwenda Lynnwood,,Symphony to Lynnwood
stops,stop_desc,pt-PT,Symphony para Lynnwood,,Symphony to Lynnwood
stops,stop_desc,af,Symphony na Lynnwood,,Symphony to Lynnwood
stops,stop_desc,es,Tacoma Dome a/desde St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,zh-Hans,Tacoma Dome 往返 St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,ar,Tacoma Dome إلى/من St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,bs,Tacoma Dome do/od St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,hr,Tacoma Dome do/od St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,nl,Tacoma Dome van/naar St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,fr,Tacoma Dome depuis/vers St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,de,Tacoma Dome von/nach St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,it,Tacoma Dome a/da St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,ko,Tacoma Dome - St Joseph 왕복,,Tacoma Dome to/from St Joseph
stops,stop_desc,fa,Tacoma Dome به/از St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,ru,Tacoma Dome до/от St Joseph,,Tacoma Dome to/from St Joseph
stops,stop_desc,sr,Tacoma Dome до/од St Joseph,,Tacoma Dome to/from St Joseph
